,Id,SalePrice
1072,2533,194477.8199495507
1073,2534,232847.35364406335
1074,2535,305967.8069192785
1075,2536,230805.46904262394
1076,2537,239317.70057736427
1077,2538,178594.9019425286
1078,2539,185398.68932828974
1079,2540,176149.58072239245
1080,2541,179513.92110050458
1081,2542,162765.8973153107
1082,2543,126563.45019095784
1083,2544,120848.8754902751
1084,2545,136324.05233282386
1085,2546,126597.86868853829
1086,2547,136514.1460937579
1087,2548,153134.6605792624
1088,2549,158813.64044291055
1089,2550,749973.6063827063
1090,2551,138775.74582131754
1091,2552,130083.66952787532
1092,2553,76022.65688230912
1093,2554,96655.20209060526
1094,2555,120450.64598009185
1095,2556,101647.69002535367
1096,2557,104942.67659972957
1097,2558,149891.24378425378
1098,2559,141906.80004857286
1099,2560,150452.49823297115
1100,2561,142688.94586783974
1101,2562,135433.12373026757
1102,2563,151963.00306698427
1103,2564,196452.80775450295
1104,2565,134839.80504091017
1105,2566,157320.90712538833
1106,2567,139402.50364063535
1107,2568,202644.02221060544
1108,2569,219609.42782125535
1109,2570,116299.92169162427
1110,2571,191138.5167099827
1111,2572,150528.09381105533
1112,2573,224327.35632055788
1113,2574,283720.53228120395
1114,2575,128132.17761376049
1115,2576,118667.68675372681
1116,2577,144250.65866380214
1117,2578,80712.66740765117
1118,2579,65514.86925443991
1119,2580,105098.6682436174
1120,2581,109865.35597284022
1121,2582,111814.5489482758
1122,2583,285009.9235344138
1123,2584,172244.3484647399
1124,2585,181758.3479952075
1125,2586,217494.04928986385
1126,2587,197203.90620442436
1127,2588,143225.97502776634
1128,2589,149879.93921731456
1129,2590,207919.89324143447
1130,2591,207614.5437554876
1131,2592,207293.70311963093
1132,2593,246430.46819899994
1133,2594,179389.2628232687
1134,2595,201858.60830823754
1135,2596,293235.84490905167
1136,2597,186087.4591811588
1137,2598,282955.3175412331
1138,2599,325617.1131750527
1139,2600,145513.8200757486
1140,2601,146679.43581796048
1141,2602,83448.5307687696
1142,2603,92616.78921065314
1143,2604,89538.89166178857
1144,2605,81341.43490518005
1145,2606,144820.36591387575
1146,2607,199673.9228992728
1147,2608,194823.23740212977
1148,2609,168656.646303447
1149,2610,110492.01622607939
1150,2611,123562.68705369861
1151,2612,159095.73390993956
1152,2613,128876.48958629882
1153,2614,126418.14914167304
1154,2615,151555.1488324767
1155,2616,140504.79597097452
1156,2617,180416.4417696778
1157,2618,201678.08847447016
1158,2619,194093.39299409802
1159,2620,188343.23772426494
1160,2621,175214.30462742018
1161,2622,182545.63150546167
1162,2623,245276.61337429256
1163,2624,302122.1487024477
1164,2625,299504.0139520094
1165,2626,167820.46981784469
1166,2627,163393.70274147112
1167,2628,487789.1618206391
1168,2629,506230.5696464672
1169,2630,361517.3323478397
1170,2631,481128.3177959051
1171,2632,431757.6480089819
1172,2633,313362.97360027896
1173,2634,427281.8616083881
1174,2635,157332.13946522295
1175,2636,175914.88626265246
1176,2637,179310.2107231115
1177,2638,253029.83677062485
1178,2639,186726.08476848112
1179,2640,152443.5887870296
1180,2641,102424.51590815054
1181,2642,192548.3317695649
1182,2643,101972.74430843577
1183,2644,121588.3337322529
1184,2645,106194.31245072716
1185,2646,94038.56004935621
1186,2647,102738.8752545079
1187,2648,138527.89712178434
1188,2649,151189.05569286115
1189,2650,134571.4188368257
1190,2651,141204.38189209445
1191,2652,400622.9928965736
1192,2653,246734.7277621555
1193,2654,242608.84410214098
1194,2655,403620.5429589747
1195,2656,309972.4149483937
1196,2657,350197.34293042484
1197,2658,298134.36090336554
1198,2659,296417.7191825136
1199,2660,358184.59575102624
1200,2661,343499.56892659655
1201,2662,365075.20758915495
1202,2663,279028.76614599454
1203,2664,269883.7097316703
1204,2665,320702.70356233127
1205,2666,284800.95301219565
1206,2667,166000.17524211272
1207,2668,176329.12208316525
1208,2669,178119.83188063593
1209,2670,270729.6889373697
1210,2671,183935.3959613201
1211,2672,191477.02873481982
1212,2673,198188.6540128608
1213,2674,192666.4515436598
1214,2675,172979.6133146535
1215,2676,188325.68192390038
1216,2677,194988.322178704
1217,2678,248469.12946385736
1218,2679,272947.3790658902
1219,2680,278795.2557828193
1220,2681,402068.0371840928
1221,2682,317288.98898299405
1222,2683,516063.90155051934
1223,2684,317026.77438429923
1224,2685,322885.6171624669
1225,2686,250519.40695940066
1226,2687,317456.83479248936
1227,2688,211358.9067149563
1228,2689,201929.17287360367
1229,2690,446043.2097563517
1230,2691,186870.80822972115
1231,2692,135506.38273980925
1232,2693,193100.9623654552
1233,2694,135479.94530117835
1234,2695,192310.71020613887
1235,2696,183021.8271107071
1236,2697,190125.10813790656
1237,2698,192822.6415061831
1238,2699,176199.8387975122
1239,2700,158113.36135481432
1240,2701,149752.15080879157
1241,2702,108964.81422638819
1242,2703,122027.0075219255
1243,2704,139631.42857984288
1244,2705,112529.08231206506
1245,2706,113906.4008274191
1246,2707,124393.75942317778
1247,2708,128435.4038174737
1248,2709,105369.37153373777
1249,2710,126952.78571411983
1250,2711,274681.23934487766
1251,2712,392042.9754276202
1252,2713,170740.0559052975
1253,2714,149374.6311479101
1254,2715,168679.88116315965
1255,2716,141781.53497662675
1256,2717,191714.64464076364
1257,2718,222680.68311419646
1258,2719,156897.26916175336
1259,2720,169662.16672350126
1260,2721,133576.66191348046
1261,2722,158336.97394865172
1262,2723,140421.3601908151
1263,2724,129434.61181057298
1264,2725,130471.53569596368
1265,2726,148723.56274825847
1266,2727,169115.94783737554
1267,2728,176308.55909841458
1268,2729,149952.44562031465
1269,2730,146366.6886110087
1270,2731,131134.5782013278
1271,2732,129994.16486956681
1272,2733,161883.50390194112
1273,2734,141932.64634514702
1274,2735,135017.89354771207
1275,2736,140491.5539103716
1276,2737,123846.82108781191
1277,2738,134762.7117646366
1278,2739,162394.41864911432
1279,2740,135842.88896795257
1280,2741,144224.56152855358
1281,2742,152136.65427822908
1282,2743,153285.7754946692
1283,2744,159080.01847487476
1284,2745,137185.8262612616
1285,2746,137353.87866861653
1286,2747,139900.25039631466
1287,2748,117535.95632946675
1288,2749,127501.23184955258
1289,2750,131193.66650322868
1290,2751,134675.26228158976
1291,2752,189475.4089554224
1292,2753,145521.87264799746
1293,2754,216509.79837683367
1294,2755,133935.37093924067
1295,2756,93431.41127817311
1296,2757,67031.04024251408
1297,2758,85765.81501743743
1298,2759,164281.3960798663
1299,2760,124028.38469856814
1300,2761,144407.89063839868
1301,2762,145609.0956484236
1302,2763,180590.17981687805
1303,2764,143218.86537694006
1304,2765,301929.5353398854
1305,2766,131868.7652701663
1306,2767,88502.24634941846
1307,2768,129776.37153016329
1308,2769,131460.18113232715
1309,2770,140361.66919726756
1310,2771,109029.74820132092
1311,2772,111076.6733413555
1312,2773,168337.2855420481
1313,2774,142419.48391796698
1314,2775,114627.81094200298
1315,2776,138985.38154110964
1316,2777,142757.04385342984
1317,2778,100525.77108645148
1318,2779,118691.37080875941
1319,2780,95925.77871928528
1320,2781,95908.5363762853
1321,2782,92068.64325423565
1322,2783,97382.25000193424
1323,2784,123795.57004395348
1324,2785,135143.5667044846
1325,2786,63943.45587351157
1326,2787,125105.17721815848
1327,2788,74421.61618500882
1328,2789,170405.45870081137
1329,2790,93758.01059383815
1330,2791,110714.64618003443
1331,2792,58898.92655294111
1332,2793,168563.74166227822
1333,2794,94933.65462745415
1334,2795,120591.21118482802
1335,2796,96944.5463178123
1336,2797,204190.29288128074
1337,2798,101373.43190373859
1338,2799,117283.09126372576
1339,2800,61658.79907014826
1340,2801,107000.58138971438
1341,2802,129402.44110441336
1342,2803,168624.11834235658
1343,2804,128050.92849479926
1344,2805,101093.05083033597
1345,2806,80432.01523470605
1346,2807,154372.03817719064
1347,2808,148066.89102567724
1348,2809,135072.29972629348
1349,2810,129042.24273822461
1350,2811,158809.45845674252
1351,2812,160394.46508529744
1352,2813,152886.96321818337
1353,2814,154002.02278885036
1354,2815,97945.49887573996
1355,2816,241421.24559379203
1356,2817,151551.3364360098
1357,2818,131182.7837980946
1358,2819,157015.48395351533
1359,2820,138813.0125940928
1360,2821,108638.47549949404
1361,2822,199119.05839705773
1362,2823,318112.0663549592
1363,2824,184307.46839031012
1364,2825,145179.06997460342
1365,2826,130518.24682110635
1366,2827,139582.7576064971
1367,2828,211864.87231954656
1368,2829,209816.07129701524
1369,2830,223384.98234010235
1370,2831,174558.7423646067
1371,2832,246583.5587154651
1372,2833,301012.0854118733
1373,2834,216736.92885432055
1374,2835,222215.816651325
1375,2836,189844.89620709722
1376,2837,152368.30659149948
1377,2838,147471.78568528633
1378,2839,174846.98990903512
1379,2840,199696.38472845044
1380,2841,205504.61447052317
1381,2842,229447.1314696764
1382,2843,148598.60060233952
1383,2844,165207.3909682064
1384,2845,123518.54166079115
1385,2846,206852.1168939302
1386,2847,203883.18920676215
1387,2848,214655.43001503582
1388,2849,196573.5893459214
1389,2850,274200.9243870753
1390,2851,221659.05297261776
1391,2852,227881.41670115892
1392,2853,237008.42719216543
1393,2854,137813.13677628085
1394,2855,199394.47475548545
1395,2856,200337.14797128557
1396,2857,187013.80985838603
1397,2858,202083.90546373816
1398,2859,115516.66823356897
1399,2860,126391.53481736977
1400,2861,124251.15698474672
1401,2862,191683.68585643749
1402,2863,125720.97181660931
1403,2864,242152.6879257961
1404,2865,140203.68891915068
1405,2866,139738.7245457346
1406,2867,99526.93284745519
1407,2868,94703.0948021394
1408,2869,101680.25691800792
1409,2870,120340.4723070988
1410,2871,82357.61747385429
1411,2872,50686.02738534022
1412,2873,97026.96089934546
1413,2874,137882.84680830844
1414,2875,117370.75263853387
1415,2876,162297.04037771796
1416,2877,146070.6540676238
1417,2878,166575.15580041107
1418,2879,138197.67646948557
1419,2880,100562.09785302482
1420,2881,146181.93326852503
1421,2882,176101.73504501968
1422,2883,197213.25086025315
1423,2884,197098.76533485882
1424,2885,187579.4747579906
1425,2886,222069.1172024329
1426,2887,93875.16175521062
1427,2888,140886.39681900394
1428,2889,53185.56358881831
1429,2890,77899.7675904806
1430,2891,135347.81374457438
1431,2892,46878.12830575985
1432,2893,79854.65966359114
1433,2894,57119.882022368074
1434,2895,331466.2149536519
1435,2896,283565.39852314
1436,2897,205368.718201185
1437,2898,149823.6978419586
1438,2899,210842.02807927574
1439,2900,157148.90932263152
1440,2901,211554.8264222199
1441,2902,186190.1803036889
1442,2903,336167.8615138872
1443,2904,351313.3340593549
1444,2905,85626.99339980086
1445,2906,196718.26333257792
1446,2907,111779.33595513106
1447,2908,130659.2066546091
1448,2909,149717.14708023643
1449,2910,78945.10707844429
1450,2911,81267.78437489347
1451,2912,142979.7363848573
1452,2913,84742.17753141792
1453,2914,77114.04101683824
1454,2915,86182.4154230738
1455,2916,84127.0053394637
1456,2917,165749.1308768813
1457,2918,117262.09078604325
1458,2919,215892.9220776309
